year,IBTrACS_ID,TC_name,NatCatSERVICE_ID,genesis_basin,countries_affected,ISO3,v_land_SI,v_land_kn,pop_34kn,pop_64kn,pop_96kn,assets_34kn,assets_64kn,assets_96kn,pop_34kn_5km,pop_64kn_5km,pop_96kn_5km,assets_34kn_5km,assets_64kn_5km,assets_96kn_5km,pop_34kn_15km,pop_64kn_15km,pop_96kn_15km,assets_34kn_15km,assets_64kn_15km,assets_96kn_15km,pop_34kn_30km,pop_64kn_30km,pop_96kn_30km,assets_34kn_30km,assets_64kn_30km,assets_96kn_30km
1963,1963270N08327,FLORA,,,multi,GRD,64.4,125.2,79574.2242117477,79574.2242117477,22045.620544481,121819014.85250056,121819014.85250056,32077006.1406982,62540.50488282,62540.50488282,19221.5898438,93876789.93404,93876789.93404,26811447.5947,79333.596070344,79333.596070344,21818.04028325,121783886.002077,121783886.002077,32044074.48092,79333.596070344,79333.596070344,21818.04028325,121783886.002077,121783886.002077,32044074.48092
1963,1963270N08327,FLORA,,,multi,HTI,73.8,143.4,4046789.1074281177,2172922.251759791,827678.9467728066,4336172102.228192,1999500908.5368028,852586423.7860725,1088978.1105473235,844813.70431496,365035.829925374,1140806079.021528,780824123.827121,377579928.51247,3118253.04496071,2065440.0714028943,784799.5644486266,3193551622.093539,1880739615.4964106,813998668.9541025,3836672.520483517,2157673.100148461,827678.9467728066,4058655100.7231116,1984883657.3349829,852586423.7860725
1963,1963270N08327,FLORA,,,multi,JAM,19.3,37.6,90666.40002442,0.0,0.0,417525795.38465,0.0,0.0,19477.76696778,0.0,0.0,87596317.51265,0.0,0.0,88300.3157959,0.0,0.0,402574955.69085,0.0,0.0,88300.3157959,0.0,0.0,402574955.69085,0.0,0.0
1963,1963270N08327,FLORA,,,multi,TCA,44.6,86.7,726.4391401409,549.258377075,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
1963,1963270N08327,FLORA,,,multi,TTO,67.6,131.3,880405.4780018837,396124.3730059937,36473.493469239,3120800523.11951,1254105043.8020306,127064798.34875901,,,,,,,,,,,,,,,,,,
1963,1963270N08327,FLORA,,,multi,VCT,32.7,63.5,65248.720886233,0.0,0.0,146958027.87267032,0.0,0.0,,,,,,,,,,,,,,,,,,
1963,1963270N08327,FLORA,,,multi,VEN,52.3,101.8,341043.5777514056,0.0,0.0,544064076.4132628,0.0,0.0,178928.86939213786,0.0,0.0,289874403.91001135,0.0,0.0,316733.4600145866,0.0,0.0,492667378.28819275,0.0,0.0,341043.5777514056,0.0,0.0,544064076.4132628,0.0,0.0
1963,1963290N21288,GINNY,,,multi,CAN,62.6,121.6,1207819.7165209341,427000.96419725096,99132.88295446028,54066563745.7346,21515371280.117325,5548777910.229185,481809.6752359595,167378.34461383946,37600.409010979914,18653003048.63089,7787456665.313893,2032183290.8051965,921227.0866335472,352543.51533133636,79031.78200039959,37160907456.40079,16303863790.975897,4153572023.890636,1066009.011364845,408883.20754250156,91298.27759442801,46380968653.545334,20063453503.843674,4953196114.897435
1963,1963290N21288,GINNY,,,multi,USA,33.6,65.3,1905983.7727699163,0.0,0.0,165551475593.75226,0.0,0.0,529585.4916997892,0.0,0.0,43291989269.42981,0.0,0.0,1107408.2069778398,0.0,0.0,91463940079.56284,0.0,0.0,1467948.8986243962,0.0,0.0,124848261292.28384,0.0,0.0
1963,1963291N15249,MONA,,EP,single,MEX,60.8,118.2,789809.0383835577,199006.54360285454,25751.08779649252,5554577737.214518,1381539619.7783787,234802355.5785048,59017.061740588826,50582.63231332635,1117.5042309763498,210753068.7337613,158186574.175785,14501816.193985,185386.41444422133,119202.51453505573,13291.489667214018,957791430.6549699,514146507.39227647,89643232.14441478,276166.555776718,145357.04511160846,18810.96543626202,1619838596.5967224,725824220.8823688,140365502.00352478
1963,1963299N15301,HELENA,,,multi,ATG,20.6,40.0,57873.798822407305,0.0,0.0,182401432.39021105,0.0,0.0,,,,,,,,,,,,,,,,,,
1963,1963299N15301,HELENA,,,multi,DMA,26.3,51.1,60441.2391624675,0.0,0.0,319283355.464248,0.0,0.0,51694.5895958225,0.0,0.0,267971769.23036802,0.0,0.0,60182.9824180825,0.0,0.0,317315637.90186805,0.0,0.0,60182.9824180825,0.0,0.0,317315637.90186805,0.0,0.0
1963,1963299N15301,HELENA,,,multi,GLP,27.6,53.6,263419.6163424763,0.0,0.0,4380740.60525,0.0,0.0,,,,,,,,,,,,,,,,,,
1963,1963299N15301,HELENA,,,multi,LCA,17.7,34.5,456.729614258,0.0,0.0,8714167.61675,0.0,0.0,,,,,,,,,,,,,,,,,,
1963,1963299N15301,HELENA,,,multi,MSR,20.3,39.4,11955.7198085697,0.0,0.0,0.0,0.0,0.0,9601.19726562,0.0,0.0,0.0,0.0,0.0,9601.19726562,0.0,0.0,0.0,0.0,0.0,9601.19726562,0.0,0.0,0.0,0.0,0.0
1963,1963299N15301,HELENA,,,multi,MTQ,23.7,46.1,294922.8605072036,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
1963,1963343N10130,PHYLLIS,,WP,single,PHL,51.5,100.0,6624562.483316915,1363396.7771006008,40669.853052196384,24369750814.30996,2396147373.827068,81409072.28069371,1201722.87027562,125396.5927869653,30861.892517143,4243766912.4402776,284747726.267617,60483423.15279,3992760.5983980526,909774.1617435076,40669.853052196384,13974454011.695005,1567072163.268448,81409072.28069371,5552096.817804745,1287860.2007455206,40669.853052196384,19450691406.05217,2227713499.796498,81409072.28069371
1964,1964143N13112,VIOLA,,WP,multi,CHN,39.6,77.1,23145946.4469091,1933462.6498619355,0.0,62416304418.44526,6277248801.970689,0.0,4312950.745856325,619456.342697216,0.0,13099332632.26202,2108310842.7760801,0.0,11619353.673182912,1772986.8466392057,0.0,31360640939.923836,5664406850.106889,0.0,16680942.22230053,1933462.6498619355,0.0,43529987545.58617,6277248801.970689,0.0
1964,1964143N13112,VIOLA,,WP,multi,HKG,27.8,54.0,3687644.3131179833,0.0,0.0,57931331974.18024,0.0,0.0,,,,,,,,,,,,,,,,,,
1964,1964155N18274,UNNAMED,,,single,USA,21.9,42.5,323256.51914583787,0.0,0.0,33563560247.6332,0.0,0.0,20021.888836630817,0.0,0.0,2170760998.777704,0.0,0.0,81037.42987012393,0.0,0.0,8871854505.285084,0.0,0.0,129133.80578554439,0.0,0.0,14574616106.215937,0.0,0.0
1964,1964177N09142,WINNIE,,WP,multi,CHN,60.3,117.3,9026685.154019767,3816836.483636875,1390006.4742604932,20401605444.14484,8156094638.995425,3185810978.006868,2619981.22151222,943368.9948802472,218042.33776870003,5201275028.51949,1755408773.5342734,468295027.70897996,5921141.248044222,2354794.5009095958,654336.3141039531,12279539657.570187,4569729395.645286,1412744670.6570678,7667960.519894961,3144144.689752505,1112657.191545563,16502750530.69146,6312700696.477096,2444933710.899368
1964,1964177N09142,WINNIE,,WP,multi,PHL,59.6,115.9,13978751.437277682,9900547.60557011,816906.1211775942,56615559453.37956,36286347599.383255,4267628827.451428,2961349.1680035368,2027831.96536247,20592.804351793002,10769398492.71175,6083686461.860721,260067595.14086002,8613735.294727473,6093016.170478432,61451.631126415195,31335475646.55045,19040417176.022717,677040831.155328,11553812.689139064,8436097.098459348,687187.0324019953,43645020984.45336,28521181502.322964,3402159941.6764283
1964,1964177N09142,WINNIE,,WP,multi,VNM,40.8,79.4,11248489.726924798,263336.9753331523,0.0,11928168406.714012,528230522.486642,0.0,1005502.8165115421,149849.7182120225,0.0,1228761247.0081685,235130844.02786803,0.0,2303016.0277044857,193814.6603917433,0.0,2671355070.4297433,340959312.667582,0.0,3745999.1544141313,228160.9670323723,0.0,4322929959.283072,450472899.284172,0.0
1964,1964184N22133,BETTY,,WP,multi,CHN,42.1,81.9,7255641.704647822,134045.74670404,0.0,16141726467.438602,339798737.97259,0.0,3245207.70214888,134045.74670404,0.0,7742237664.496221,339798737.97259,0.0,5939811.672887882,134045.74670404,0.0,13277189929.053127,339798737.97259,0.0,7119573.5238616625,134045.74670404,0.0,15683553719.150503,339798737.97259,0.0
1964,1964184N22133,BETTY,,WP,multi,JPN,55.4,107.6,64419.909887888425,46812.8564224651,33954.591590910095,1821776238.8010108,1194291196.22096,821908480.1268599,52117.42364830787,37811.244812055,24952.9799805,1359643756.1790414,899885154.0539999,527502437.9599,64419.909887888425,46812.8564224651,33954.591590910095,1821776238.8010108,1194291196.22096,821908480.1268599,64419.909887888425,46812.8564224651,33954.591590910095,1821776238.8010108,1194291196.22096,821908480.1268599
1964,1964184N22133,BETTY,,WP,multi,KOR,22.8,44.4,15958.050781200001,0.0,0.0,71313249.470603,0.0,0.0,15675.644531200001,0.0,0.0,71196592.9529,0.0,0.0,15958.050781200001,0.0,0.0,71313249.470603,0.0,0.0,15958.050781200001,0.0,0.0,71313249.470603,0.0,0.0
1964,1964188N17255,NATALIE,,EP,single,MEX,33.1,64.4,1492577.3373886403,0.0,0.0,11279434789.75112,0.0,0.0,141890.3047535281,0.0,0.0,769843570.5620452,0.0,0.0,481843.5942938911,0.0,0.0,2841617098.5635185,0.0,0.0,795580.0711426027,0.0,0.0,4972098650.283668,0.0,0.0
1964,1964193N10145,DORIS,,WP,multi,JPN,20.2,39.4,28719.247672243244,0.0,0.0,804567433.0388296,0.0,0.0,25772.764587415,0.0,0.0,690314607.7691,0.0,0.0,28719.247672243244,0.0,0.0,804567433.0388296,0.0,0.0,28719.247672243244,0.0,0.0,804567433.0388296,0.0,0.0
1964,1964196N17144,ELSIE,,WP,single,PHL,54.3,105.5,13656157.226836933,3264781.9924123823,4034.60404396138,54832688009.75527,16169799257.364132,65911010.406817004,2582808.2475776877,24492.975280743998,0.0,8521716364.187256,319002800.74685,0.0,7972638.410977367,255987.02871895078,4034.60404396138,27434384947.4064,1882508371.932045,65911010.406817004,10830648.630248597,1658471.502330631,4034.60404396138,39659656800.42137,7354407862.564529,65911010.406817004
1964,1964206N18128,FLOSSIE,,WP,multi,CHN,49.8,96.8,22140145.753202934,1404009.66833488,0.0,53764577089.787865,4144026622.38299,0.0,5230171.230896201,1117881.2457273998,0.0,14141579871.5193,3287420239.43039,0.0,12454591.179816606,1404009.66833488,0.0,30399841393.64888,4144026622.38299,0.0,18178319.3283983,1404009.66833488,0.0,43882585236.71926,4144026622.38299,0.0
1964,1964206N18128,FLOSSIE,,WP,multi,JPN,40.5,78.8,749946.3191228101,0.0,0.0,14095958678.019562,0.0,0.0,728460.2441716391,0.0,0.0,13464933802.3102,0.0,0.0,749946.3191228101,0.0,0.0,14095958678.019562,0.0,0.0,749946.3191228101,0.0,0.0,14095958678.019562,0.0,0.0
1964,1964206N18128,FLOSSIE,,WP,multi,KOR,20.1,39.0,9730.8553428699,0.0,0.0,78846802.993084,0.0,0.0,9628.3591346789,0.0,0.0,73761164.379494,0.0,0.0,9730.8553428699,0.0,0.0,78846802.993084,0.0,0.0,9730.8553428699,0.0,0.0,78846802.993084,0.0,0.0
1964,1964206N18128,FLOSSIE,,WP,multi,PRK,48.0,93.4,7397498.4029968465,2939007.616870142,0.0,14319554.029979998,0.0,0.0,1215874.4973268255,739598.5239752331,0.0,9440437.3574,0.0,0.0,2795756.4516996997,1469850.252124012,0.0,9440437.3574,0.0,0.0,4219345.51773969,2234176.8004638418,0.0,9440437.3574,0.0,0.0
1964,1964208N17142,GRACE,,WP,single,JPN,24.4,47.4,34022.361749657786,0.0,0.0,1186202616.6090715,0.0,0.0,16122.46748353,0.0,0.0,550729042.6117,0.0,0.0,34022.361749657786,0.0,0.0,1186202616.6090715,0.0,0.0,34022.361749657786,0.0,0.0,1186202616.6090715,0.0,0.0
1964,1964209N17150,HELEN,,WP,multi,CHN,31.2,60.7,2500120.161924874,0.0,0.0,6853049715.479258,0.0,0.0,956745.0193765206,0.0,0.0,2322396226.2890677,0.0,0.0,1895879.657042124,0.0,0.0,4904958603.195858,0.0,0.0,2389634.513731534,0.0,0.0,6353434254.329158,0.0,0.0
1964,1964209N17150,HELEN,,WP,multi,JPN,69.5,135.0,2733345.191739328,186233.78206418589,16819.106835860526,76999398500.93138,5790475500.873585,742755252.2842878,1485863.5609348547,76766.40486148,9749.54707337,37350608989.28789,2409697168.1169,416864599.4097,2305926.503018468,186233.78206418589,16819.106835860526,62956762836.97736,5790475500.873585,742755252.2842878,2682421.202481498,186233.78206418589,16819.106835860526,75205033013.64536,5790475500.873585,742755252.2842878
1964,1964209N17150,HELEN,,WP,multi,KOR,50.0,97.3,5165450.628872251,787992.106363454,0.0,27748262805.404324,4733130298.380154,0.0,1657377.7568831963,618204.3730879176,0.0,10443988743.41333,3733692724.459558,0.0,2603267.187893276,787992.106363454,0.0,16462174130.625225,4733130298.380154,0.0,3239674.3514674865,787992.106363454,0.0,20269637871.953426,4733130298.380154,0.0
1964,1964209N17150,HELEN,,WP,multi,PRK,22.4,43.5,7311.489383107341,0.0,0.0,0.0,0.0,0.0,7252.7116737424,0.0,0.0,0.0,0.0,0.0,7311.489383107341,0.0,0.0,0.0,0.0,0.0,7311.489383107341,0.0,0.0,0.0,0.0,0.0
1964,1964215N07150,UNNAMED,,WP,multi,CHN,59.9,116.4,27308057.874508467,18827836.123592533,3071052.3733658064,75071123898.55458,49251564204.49078,8429784440.447559,4285030.758969239,3789272.676100757,1779250.02905173,13346370687.877321,11675536460.417671,5280782934.333611,11583357.142529782,10479252.11622417,3068802.345487999,31658521802.793125,28094298846.042458,8340775302.37153,16732654.941891508,14882709.710996108,3071052.3733658064,44164681409.94225,38046344043.26629,8429784440.447559
1964,1964215N07150,UNNAMED,,WP,multi,HKG,59.5,115.7,3687644.3131179833,3687644.3131179833,810928.7673110459,57931331974.18024,57931331974.18024,16983551496.343582,,,,,,,,,,,,,,,,,,
1964,1964215N07150,UNNAMED,,WP,multi,PHL,77.6,150.8,3671525.0922463336,2766337.421866734,1490107.0420651468,12379280792.15613,7429445216.666564,3661842210.010525,259504.2211113201,173806.27918438142,1124.1816501614,811165559.7757419,428701673.610817,14549122.467377,1501118.7989947866,1222255.537504938,535662.6874731593,3789679703.4617705,2566424596.757264,945620172.6032852,2276872.2111503533,1948448.430114001,1014269.3144725702,5837389646.010521,4183058762.7094345,1950644697.2210555
1964,1964219N27272,ABBY,,,single,USA,34.9,67.8,2456920.5751939523,38263.041727051605,0.0,246118679810.70865,4120711468.3062,0.0,91435.61131815358,0.0,0.0,11834443883.72651,0.0,0.0,391459.27868322283,0.0,0.0,44212217384.918365,0.0,0.0,706496.8543514577,6422.41064453,0.0,78235102135.48987,545349947.429,0.0
1964,1964224N25161,KATHY,,WP,single,JPN,47.2,91.7,59758526.12212094,18865703.622175336,0.0,1698169702741.3,510168446966.4688,0.0,13326912.43557117,6475446.056527963,0.0,359645513249.15784,164942134094.4461,0.0,36097116.86936778,13943366.756500212,0.0,927974341162.3424,342064110918.91,0.0,48318433.24210945,17053037.76219019,0.0,1287116249752.7478,431160769366.8757,0.0
1964,1964225N18128,MARIE,,WP,single,JPN,26.9,52.2,50662.40226578341,0.0,0.0,1133842279.8464866,0.0,0.0,40414.27026368,0.0,0.0,847211151.2756,0.0,0.0,50659.8993988,0.0,0.0,1133833066.61886,0.0,0.0,50662.40226578341,0.0,0.0,1133842279.8464866,0.0,0.0
1964,1964234N13316,CLEO,,,multi,AIA,17.8,34.6,586.05657959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,1964234N13316,CLEO,,,multi,ANT,20.0,38.9,20020.44433589,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
1964,1964234N13316,CLEO,,,multi,ATG,36.1,70.1,60477.8036633169,0.0,0.0,201421016.169986,0.0,0.0,,,,,,,,,,,,,,,,,,
1964,1964234N13316,CLEO,,,multi,BHS,47.7,92.7,25960.484659447375,0.0,0.0,428013771.81655467,0.0,0.0,,,,,,,,,,,,,,,,,,
1964,1964234N13316,CLEO,,,multi,CUB,58.5,113.6,4763080.902367957,1611086.0518854419,95782.1008490977,20023649471.531555,6841950927.826501,443621112.790218,419733.2691150445,109606.29500649161,25009.036792755698,1922581287.002961,546853377.5481423,126490211.57323799,1582626.8972198996,623968.7243189715,77730.07497019769,6744572853.120115,2665869015.8192925,364474703.04301804,3017848.503380975,1089723.4058891921,95782.1008490977,12902963020.646236,4790280278.497801,443621112.790218
1964,1964234N13316,CLEO,,,multi,DMA,54.5,105.9,60987.9534683127,60987.9534683127,5826.9638442927,336072127.51766,336072127.51766,41904382.76181001,52180.8596267647,52180.8596267647,5566.7935867247,282222361.20199,282222361.20199,39842435.141940005,60727.783210744696,60727.783210744696,5566.7935867247,334010179.89779,334010179.89779,39842435.141940005,60727.783210744696,60727.783210744696,5566.7935867247,334010179.89779,334010179.89779,39842435.141940005
1964,1964234N13316,CLEO,,,multi,DOM,61.5,119.5,2388651.4911557417,30960.566123636367,12.942183747887,9373888696.501741,250942294.14571863,982916.2279684668,570594.9046435492,9005.348447331091,10.42603397369,1530438645.070915,61411091.084785,771168.736468,1559975.3630811898,28138.55632749237,12.942183747887,4869261903.952205,216091570.87211868,982916.2279684668,2056803.1753674115,30960.566123636367,12.942183747887,7420389151.697535,250942294.14571863,982916.2279684668
1964,1964234N13316,CLEO,,,multi,GLP,73.4,142.7,276135.3273626198,267516.8365789238,267506.3284374061,4590525.50884,4590525.50884,4590525.50884,,,,,,,,,,,,,,,,,,
1964,1964234N13316,CLEO,,,multi,HTI,74.7,145.2,3758655.259613697,1974283.8203743603,939468.940103595,4043842899.071074,1881183356.0728,911994862.2512766,1029112.447052109,825204.0486756429,393006.794891394,1081067202.283233,749687303.20865,384208983.72141004,2852509.5216663773,1864550.823149581,873607.3085404075,2935153241.569218,1759518958.6243446,850115568.071601,3544488.208771515,1958339.8481453685,923867.798868255,3763098964.360764,1864808392.1314907,897124581.3355467
1964,1964234N13316,CLEO,,,multi,JAM,33.5,65.0,1137732.954851104,0.0,0.0,5770713079.721671,0.0,0.0,400418.60710321186,0.0,0.0,1767302039.4338012,0.0,0.0,1010211.4419116741,0.0,0.0,4840789458.792771,0.0,0.0,1135358.5796069638,0.0,0.0,5755178490.026671,0.0,0.0
1964,1964234N13316,CLEO,,,multi,KNA,36.1,70.2,35703.1723155437,0.0,0.0,103584317.60613209,0.0,0.0,,,,,,,,,,,,,,,,,,
1964,1964234N13316,CLEO,,,multi,MSR,51.0,99.2,11908.2587280273,11908.2587280273,0.0,0.0,0.0,0.0,9575.21289062,9575.21289062,0.0,0.0,0.0,0.0,9575.21289062,9575.21289062,0.0,0.0,0.0,0.0,9575.21289062,9575.21289062,0.0,0.0,0.0,0.0
1964,1964234N13316,CLEO,,,multi,MTQ,27.2,52.9,299295.37057387346,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
1964,1964234N13316,CLEO,,,multi,PRI,28.6,55.6,2358815.2994838217,0.0,0.0,37902688522.61231,0.0,0.0,502558.5896483208,0.0,0.0,7653440701.257179,0.0,0.0,1738222.685714332,0.0,0.0,27154190075.328312,0.0,0.0,2358815.2994838217,0.0,0.0,37902688522.61231,0.0,0.0
1964,1964234N13316,CLEO,,,multi,USA,50.8,98.7,5172857.340027278,1902755.581606704,67137.37109372,463265590255.8704,153175198889.4643,4782170336.526999,740028.2286246296,312374.7320880907,0.0,67681004967.127426,27004162602.7174,0.0,2282215.0768457083,1281306.081886373,67137.37109372,192460432740.75864,98918482177.45627,4782170336.526999,3417398.6390031977,1853828.928726433,67137.37109372,296115793917.96906,145106069858.95078,4782170336.526999
1964,1964234N13316,CLEO,,,multi,VIR,26.8,52.2,22245.431432725916,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
1964,1964234N20107,OLGA,,WP,multi,CHN,22.7,44.1,635816.5037843962,0.0,0.0,1314918516.3624606,0.0,0.0,76334.52258303,0.0,0.0,144964576.18365,0.0,0.0,377554.0923769022,0.0,0.0,704746371.4138702,0.0,0.0,558761.5677492361,0.0,0.0,1109908624.8734202,0.0,0.0
1964,1964234N20107,OLGA,,WP,multi,VNM,23.1,44.9,443730.9683830067,0.0,0.0,461131653.11205703,0.0,0.0,172969.386596765,0.0,0.0,174979851.73853,0.0,0.0,406199.54028242273,0.0,0.0,412202394.13514704,0.0,0.0,443730.9683830067,0.0,0.0,461131653.11205703,0.0,0.0
1964,1964242N14342,DORA,,,multi,CAN,44.5,86.6,612382.1657162904,54117.334409633615,0.0,22264409390.99926,2485731608.152349,0.0,392569.4816570903,39720.255950942446,0.0,13176446627.406185,1775993771.9733298,0.0,587224.7565443076,54114.321364799485,0.0,20404523466.47533,2485065121.177205,0.0,604045.0563823878,54117.334409633615,0.0,21751238678.412,2485731608.152349,0.0
1964,1964242N14342,DORA,,,multi,SPM,44.2,86.0,4507.6551344206455,4507.6551344206455,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
1964,1964242N14342,DORA,,,multi,USA,52.9,102.9,4592939.873809287,871692.070328197,200289.1382074441,419280003608.7896,93758227760.77434,22143666819.8123,591381.3223691133,71503.04483988057,17909.999084484,49981360176.39176,7995121060.600786,2108459297.03,1250092.7012874293,241000.8947204687,44118.775817874004,108809272018.20567,24403240915.109062,5176160658.842999,1838144.7781653104,459809.45524826326,106380.366149924,166670427062.00406,46020293074.95026,11150937055.336
1964,1964245N20132,RUBY,,WP,multi,CHN,68.5,133.1,40976343.4164317,22947246.881169174,8659745.463561473,107201172575.15253,60317797473.64014,25082006271.14045,5272715.394284124,4073070.4158066832,2619001.151321081,15337550283.703959,12795787397.94042,8555839487.79873,13584797.715459047,11213449.563680472,6376848.127578334,35730885258.0899,30649136426.55255,18327190140.515617,19396316.514820974,16023137.24731967,7483213.204772673,49677017098.207016,41703325501.76378,21397254608.49105
1964,1964245N20132,RUBY,,WP,multi,HKG,66.7,129.6,3687644.3131179833,3687644.3131179833,3687644.3131179833,57931331974.18024,57931331974.18024,57931331974.18024,,,,,,,,,,,,,,,,,,
1964,1964245N20132,RUBY,,WP,multi,PHL,47.3,92.0,1993100.5166801119,2743.72158713309,0.0,4231634141.3711095,20374417.795897927,0.0,133062.7895737202,2290.5937252041,0.0,327958061.0115,16387756.952275,0.0,1083318.6707400058,2743.72158713309,0.0,2106327214.904049,20374417.795897927,0.0,1763271.0306342198,2743.72158713309,0.0,3457179528.417349,20374417.795897927,0.0
1964,1964247N09159,SALLY,,WP,multi,CHN,55.5,107.9,37316848.91437378,19071099.23669811,956889.897359609,97398565777.99667,51138991628.8454,3219705494.09388,4504233.485295138,3599086.6595352213,96741.43993181801,13621531451.36679,10900603050.39143,514222782.67635995,12310790.61208313,9652812.680486476,373678.943258209,32881187288.083008,25279709238.92976,1331545956.32148,17715208.69123025,13497000.131657787,644805.322164409,45937844909.954834,34112520844.152256,2251259290.40268
1964,1964247N09159,SALLY,,WP,multi,HKG,45.6,88.6,3687644.3131179833,3687644.3131179833,0.0,57931331974.18024,57931331974.18024,0.0,,,,,,,,,,,,,,,,,,
1964,1964247N09159,SALLY,,WP,multi,PHL,77.8,151.2,2790009.099622995,592997.95457065,66681.0025679754,7568906564.501583,1694386566.1111279,257903928.54465175,176096.8729095855,133036.2726536305,34330.0101070441,445089430.563092,327386613.24924904,124248234.187915,1232933.8101098272,407823.3158987261,66681.0025679754,2610044257.596573,1017100670.716408,257903928.54465175,1962726.178060689,517344.829753726,66681.0025679754,4242297611.3526726,1379447978.3679385,257903928.54465175
1964,1964251N20251,TILLIE,,EP,single,MEX,26.1,50.8,31353.819131820543,0.0,0.0,213835764.84893543,0.0,0.0,5897.680323669397,0.0,0.0,26839908.52414811,0.0,0.0,24769.08333393614,0.0,0.0,136278477.13970944,0.0,0.0,31353.819131820543,0.0,0.0,213835764.84893543,0.0,0.0
1964,1964256N17141,TILDA,,WP,multi,CHN,37.1,72.1,7832784.976784707,110846.92111956,0.0,21081071755.84852,168600560.15542826,0.0,3066701.7493952475,107054.80859362,0.0,9024460795.179905,156838993.27977002,0.0,6569687.983270079,110846.92111956,0.0,17488038307.45176,168600560.15542826,0.0,7331778.082283943,110846.92111956,0.0,19614730229.208138,168600560.15542826,0.0
1964,1964256N17141,TILDA,,WP,multi,HKG,25.1,48.9,3687644.3131179833,0.0,0.0,57931331974.18024,0.0,0.0,,,,,,,,,,,,,,,,,,
1964,1964256N17141,TILDA,,WP,multi,LAO,42.6,82.9,916486.1142701452,108633.5367508002,0.0,1309748609.8277428,195008309.687373,0.0,120927.57063538115,14951.396739952601,0.0,218311730.240162,27908828.189836,0.0,337318.62934884446,24620.650505063197,0.0,495722499.72709316,48884963.717806,0.0,509497.0340329066,53561.652175903204,0.0,757861457.3368711,96920993.895714,0.0
1964,1964256N17141,TILDA,,WP,multi,PHL,52.8,102.6,447.51421260880994,0.0,0.0,3766745.8062473,0.0,0.0,398.48930549669996,0.0,0.0,2996255.756748,0.0,0.0,447.51421260880994,0.0,0.0,3766745.8062473,0.0,0.0,447.51421260880994,0.0,0.0,3766745.8062473,0.0,0.0
1964,1964256N17141,TILDA,,WP,multi,THA,31.7,61.6,1872793.439696874,0.0,0.0,2051138125.4216301,0.0,0.0,81639.80664054,0.0,0.0,62069006.04851,0.0,0.0,505839.94103989,0.0,0.0,479813752.74583,0.0,0.0,877548.0184325001,0.0,0.0,898439967.75746,0.0,0.0
1964,1964256N17141,TILDA,,WP,multi,TWN,26.2,51.0,328781.8238832034,0.0,0.0,7689050625.287584,0.0,0.0,116546.5561523164,0.0,0.0,3124246638.255085,0.0,0.0,324694.8158876034,0.0,0.0,7469433185.953485,0.0,0.0,328781.8238832034,0.0,0.0,7689050625.287584,0.0,0.0
1964,1964256N17141,TILDA,,WP,multi,VNM,51.1,99.3,2979845.554370972,980428.5588888094,8920.69381714,3059190668.988904,1032616677.066919,12256743.055532001,837872.3906009992,295689.1898270816,6505.54785156,748777454.0183551,290546310.899881,8445481.97067,1988582.472457709,767561.7343761376,8920.69381714,1907651611.416715,763629590.3776,12256743.055532001,2891874.8474617535,980428.5588888094,8920.69381714,2913508326.016914,1032616677.066919,12256743.055532001
1964,1964257N13118,VIOLET,,WP,multi,KHM,20.1,39.0,738.6945667264999,0.0,0.0,3972794.07741,0.0,0.0,700.9563159941,0.0,0.0,3425889.569933,0.0,0.0,738.6945667264999,0.0,0.0,3972794.07741,0.0,0.0,738.6945667264999,0.0,0.0,3972794.07741,0.0,0.0
1964,1964257N13118,VIOLET,,WP,multi,LAO,39.3,76.4,385548.9975776507,19479.1666831873,0.0,634733353.312415,47745488.304092996,0.0,21051.819923394298,13927.472991935,0.0,49799272.081413,28409271.363924,0.0,49348.3107414113,17858.6157188322,0.0,109425112.08168499,41952021.182474,0.0,107019.1868400166,19479.1666831873,0.0,212756069.49878898,47745488.304092996,0.0
1964,1964257N13118,VIOLET,,WP,multi,VNM,51.0,99.1,3854889.58632526,2340694.869523549,177066.9052242982,4310891655.773371,2483280303.174749,134752957.8574558,937319.6224963408,756723.661894558,136879.65535595524,849028059.2779791,660971770.5990881,99864685.8549981,2409146.0600305875,1645828.5952773618,177066.9052242982,2307944328.456961,1542861619.8299286,134752957.8574558,3314495.043112351,2150813.8467269177,177066.9052242982,3377568287.8278604,2162663973.992229,134752957.8574558
1964,1964257N15316,GLADYS,,,multi,CAN,43.0,83.5,38062.87272864478,8070.0511932372,0.0,1889696585.5103781,250262320.16997,0.0,27890.959051530717,6932.919555665,0.0,1348170383.1075597,196726311.58455,0.0,38017.005498370876,8070.0511932372,0.0,1881976923.7625406,250262320.16997,0.0,38062.87272864478,8070.0511932372,0.0,1889696585.5103781,250262320.16997,0.0
1964,1964257N15316,GLADYS,,,multi,SPM,34.9,67.9,4507.6551344206455,27.3083820343,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
